PWM	Mouse_Gene_Name	Name_Human	ID	Superclass	Class	Family	Subfamily	References
HEY2.Ca9862.2.YY2017.HT-SE2	Hey2	HEY2	HEY2_002	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	Hairy-related.factors	Hairy-like.factors	Yin Y et al., Science 2017
HEY2.Ca9862.1.YY2017.HT-SE2	Hey2	HEY2	HEY2_001	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	Hairy-related.factors	Hairy-like.factors	Yin Y et al., Science 2017
MA0649.1.HEY2	Hey2	HEY2	HEY2_005	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	Hairy-related.factors	Hairy-like.factors	JASPAR 2016
MA1106.1.HIF1A	Hif1a	HIF1A	HIF1A_002	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	PAS.domain.factors	Ahr-like.factors	JASPAR 2018
HIF1A_HUMAN.H11MO.0.C	Hif1a	HIF1A	HIF1A_001	Basic.domains	Basic.helix-loop-helix.factors.(bHLH)	PAS.domain.factors	Ahr-like.factors	HOCOMOCO v11
TA0046_HINFP1_full_monomer	Hinfp	HINFP	HINFP_004	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Factors.with.multiple.dispersed.zinc.fingers	HINFP-like.factors	Jolma A and Taipale J et al., Cell 2013
MA0131.2.HINFP	Hinfp	HINFP	HINFP_003	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Factors.with.multiple.dispersed.zinc.fingers	HINFP-like.factors	JASPAR 2016
MA0131.1.HINFP	Hinfp	HINFP	HINFP_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Factors.with.multiple.dispersed.zinc.fingers	HINFP-like.factors	JASPAR 2014
TA0048_HINFP1_full_dimer	Hinfp	HINFP	HINFP_006	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Factors.with.multiple.dispersed.zinc.fingers	HINFP-like.factors	Jolma A and Taipale J et al., Cell 2013
TA0047_HINFP1_full_dimer	Hinfp	HINFP	HINFP_005	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Factors.with.multiple.dispersed.zinc.fingers	HINFP-like.factors	Jolma A and Taipale J et al., Cell 2013
HINFP_HUMAN.H11MO.0.C	Hinfp	HINFP	HINFP_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Factors.with.multiple.dispersed.zinc.fingers	HINFP-like.factors	HOCOMOCO v11
HOMEO0040_Hlx1_2350.1	Hlx	HLX	HLX_001	Helix-turn-helix.domains	Homeo.domain.factors	NK-related.factors	HLX	Berger MF et al., Cell 2008
HOMEO0046_Homez_1063.2	Homez	HOMEZ	HOMEZ_001	Helix-turn-helix.domains	Homeo.domain.factors	HD-ZF.factors	ZHX	Berger MF et al., Cell 2008
TA0169_HOMEZ_DBD_monomer	Homez	HOMEZ	HOMEZ_002	Helix-turn-helix.domains	Homeo.domain.factors	HD-ZF.factors	ZHX	Jolma A and Taipale J et al., Cell 2013
HOXB2.Me9951.2.YY2017.HT-SE2	Hoxb2	HOXB2	HOXB2_003	Helix-turn-helix.domains	Homeo.domain.factors	HOX-related.factors	HOX2	Yin Y et al., Science 2017
HOXB2.Me9951.1.YY2017.HT-SE2	Hoxb2	HOXB2	HOXB2_002	Helix-turn-helix.domains	Homeo.domain.factors	HOX-related.factors	HOX2	Yin Y et al., Science 2017
MA0902.1.HOXB2	Hoxb2	HOXB2	HOXB2_004	Helix-turn-helix.domains	Homeo.domain.factors	HOX-related.factors	HOX2	JASPAR 2016
HOXB2.Ca9951.1.YY2017.HT-SE2	Hoxb2	HOXB2	HOXB2_001	Helix-turn-helix.domains	Homeo.domain.factors	HOX-related.factors	HOX2	Yin Y et al., Science 2017
HSF1.Me9689.1.YY2017.HT-SE2	Hsf1	HSF1	HSF1_004	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	Yin Y et al., Science 2017
HSF1.Ca9690.1.YY2017.HT-SE2	Hsf1	HSF1	HSF1_003	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	Yin Y et al., Science 2017
TA0170_HSF1_DBD_trimer	Hsf1	HSF1	HSF1_008	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	Jolma A and Taipale J et al., Cell 2013
HSF1.Me9690.1.YY2017.HT-SE2	Hsf1	HSF1	HSF1_005	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	Yin Y et al., Science 2017
HSF1.Ca9689.1.YY2017.HT-SE2	Hsf1	HSF1	HSF1_002	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	Yin Y et al., Science 2017
HSF1_HUMAN.H11MO.0.A	Hsf1	HSF1	HSF1_001	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	HOCOMOCO v11
MA0486.1.HSF1	Hsf1	HSF1	HSF1_006	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	JASPAR 2014
MA0486.2.HSF1	Hsf1	HSF1	HSF1_007	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	JASPAR 2016
MA0770.1.HSF2	Hsf2	HSF2	HSF2_006	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	JASPAR 2016
HSF2.Me9687.1.YY2017.HT-SE2	Hsf2	HSF2	HSF2_004	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	Yin Y et al., Science 2017
HSF2.Me9687.2.YY2017.HT-SE2	Hsf2	HSF2	HSF2_005	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	Yin Y et al., Science 2017
HSF2_HUMAN.H11MO.0.A	Hsf2	HSF2	HSF2_001	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	HOCOMOCO v11
HSF2.Ca9687.1.YY2017.HT-SE2	Hsf2	HSF2	HSF2_002	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	Yin Y et al., Science 2017
HSF2.Ca9687.2.YY2017.HT-SE2	Hsf2	HSF2	HSF2_003	Helix-turn-helix.domains	Heat.shock.factors	HSF.factors	Unclassified	Yin Y et al., Science 2017
IKZF1_HUMAN.H11MO.0.C	Ikzf1	IKZF1	IKZF1_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Factors.with.multiple.dispersed.zinc.fingers	Ikaros	HOCOMOCO v11
MA0050.1.IRF1	Irf1	IRF1	IRF1_002	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	JASPAR 2014
IRF1_HUMAN.H11MO.0.A	Irf1	IRF1	IRF1_001	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	HOCOMOCO v11
MA0050.2.IRF1	Irf1	IRF1	IRF1_003	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	JASPAR 2014
IRF2.Ca9686.1.YY2017.HT-SE2	Irf2	IRF2	IRF2_003	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Yin Y et al., Science 2017
AJ_IRF2	Irf2	IRF2	IRF2_001	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Jolma A et al., Nature, 2015
MA0051.1.IRF2	Irf2	IRF2	IRF2_005	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	JASPAR 2014
IRF2_HUMAN.H11MO.0.A	Irf2	IRF2	IRF2_002	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	HOCOMOCO v11
IRF2.Me9686.1.YY2017.HT-SE2	Irf2	IRF2	IRF2_004	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Yin Y et al., Science 2017
IRF3.Me9683.1.YY2017.HT-SE2	Irf3	IRF3	IRF3_005	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Yin Y et al., Science 2017
IRF3.Ca9683.2.YY2017.HT-SE2	Irf3	IRF3	IRF3_004	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Yin Y et al., Science 2017
IRF3_HUMAN.H11MO.0.B	Irf3	IRF3	IRF3_002	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	HOCOMOCO v11
MA1418.1.IRF3	Irf3	IRF3	IRF3_007	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	JASPAR 2018
BU0033.Irf3_primary	Irf3	IRF3	IRF3_001	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Badis G et al., Science 2009
IRF3.Ca9683.1.YY2017.HT-SE2	Irf3	IRF3	IRF3_003	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Yin Y et al., Science 2017
IRF3.Me9683.2.YY2017.HT-SE2	Irf3	IRF3	IRF3_006	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Yin Y et al., Science 2017
BU0035.Irf5_primary	Irf5	IRF5	IRF5_001	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Badis G et al., Science 2009
IRF5.Me9684.2.YY2017.HT-SE2	Irf5	IRF5	IRF5_005	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Yin Y et al., Science 2017
IRF5.Ca9684.1.YY2017.HT-SE2	Irf5	IRF5	IRF5_002	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Yin Y et al., Science 2017
IRF5.Ca9684.2.YY2017.HT-SE2	Irf5	IRF5	IRF5_003	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Yin Y et al., Science 2017
TA0180_IRF5_full_monomer	Irf5	IRF5	IRF5_007	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Jolma A and Taipale J et al., Cell 2013
MA1420.1.IRF5	Irf5	IRF5	IRF5_006	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	JASPAR 2018
IRF5.Me9684.1.YY2017.HT-SE2	Irf5	IRF5	IRF5_004	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Yin Y et al., Science 2017
MA0653.1.IRF9	Irf9	IRF9	IRF9_004	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	JASPAR 2016
IRF9.Me9681.1.YY2017.HT-SE2	Irf9	IRF9	IRF9_003	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Yin Y et al., Science 2017
BU0037.Isgf3g_primary	Irf9	IRF9	IRF9_001	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Badis G et al., Science 2009
IRF9.Ca9681.1.YY2017.HT-SE2	Irf9	IRF9	IRF9_002	Helix-turn-helix.domains	Tryptophan.cluster.factors	Interferon-regulatory.factors	Unclassified	Yin Y et al., Science 2017
TA0593_IRX2_DBD_dimer	Irx2	IRX2	IRX2_002	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	IRX.(Iroquois)	Jolma A and Taipale J et al., Cell 2013
HOMEO0084_Irx2_0900.3	Irx2	IRX2	IRX2_001	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	IRX.(Iroquois)	Berger MF et al., Cell 2008
IRX3.Me9875.1.YY2017.HT-SE2	Irx3	IRX3	IRX3_004	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	IRX.(Iroquois)	Yin Y et al., Science 2017
TA0599_Irx3_DBD_dimer	Irx3	IRX3	IRX3_005	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	IRX.(Iroquois)	Jolma A and Taipale J et al., Cell 2013
IRX3.Ca9875.1.YY2017.HT-SE2	Irx3	IRX3	IRX3_003	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	IRX.(Iroquois)	Yin Y et al., Science 2017
HOMEO0085_Irx3_0920.1	Irx3	IRX3	IRX3_001	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	IRX.(Iroquois)	Berger MF et al., Cell 2008
HOMEO0086_Irx3_2226.1	Irx3	IRX3	IRX3_002	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	IRX.(Iroquois)	Berger MF et al., Cell 2008
HOMEO0087_Irx4_2242.3	Irx4	IRX4	IRX4_001	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	IRX.(Iroquois)	Berger MF et al., Cell 2008
HOMEO0088_Irx5_2385.1	Irx5	IRX5	IRX5_001	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	IRX.(Iroquois)	Berger MF et al., Cell 2008
IRX5.Ca9874.1.YY2017.HT-SE2	Irx5	IRX5	IRX5_002	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	IRX.(Iroquois)	Yin Y et al., Science 2017
IRX5.Me9874.1.YY2017.HT-SE2	Irx5	IRX5	IRX5_003	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	IRX.(Iroquois)	Yin Y et al., Science 2017
TA0594_IRX5_DBD_dimer	Irx5	IRX5	IRX5_004	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	IRX.(Iroquois)	Jolma A and Taipale J et al., Cell 2013
HOMEO0089_Irx6_2623.2	Irx6	IRX6	IRX6_001	Helix-turn-helix.domains	Homeo.domain.factors	TALE-type.homeo.domain.factors	IRX.(Iroquois)	Berger MF et al., Cell 2008
ISL1_HUMAN.H11MO.0.A	Isl1	ISL1	ISL1_001	Helix-turn-helix.domains	Homeo.domain.factors	HD-LIM.factors	ISL	HOCOMOCO v11
ISL1.Me9879.1.YY2017.HT-SE2	Isl1	ISL1	ISL1_004	Helix-turn-helix.domains	Homeo.domain.factors	HD-LIM.factors	ISL	Yin Y et al., Science 2017
ISL1.Me9879.2.YY2017.HT-SE2	Isl1	ISL1	ISL1_005	Helix-turn-helix.domains	Homeo.domain.factors	HD-LIM.factors	ISL	Yin Y et al., Science 2017
ISL1.Ca9879.2.YY2017.HT-SE2	Isl1	ISL1	ISL1_003	Helix-turn-helix.domains	Homeo.domain.factors	HD-LIM.factors	ISL	Yin Y et al., Science 2017
ISL1.Ca9879.1.YY2017.HT-SE2	Isl1	ISL1	ISL1_002	Helix-turn-helix.domains	Homeo.domain.factors	HD-LIM.factors	ISL	Yin Y et al., Science 2017
JUN.Me9803.2.YY2017.HT-SE2	Jun	JUN	JUN_006	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Yin Y et al., Science 2017
JUN.Ca9803.2.YY2017.HT-SE2	Jun	JUN	JUN_004	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Yin Y et al., Science 2017
MA0489.1.JUN.var.2	Jun	JUN	JUN_008	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	JASPAR 2014
MA0488.1.JUN	Jun	JUN	JUN_007	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	JASPAR 2014
SMiLE_JUN_primary	Jun	JUN	JUN_009	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Isakova A et al. Nat Methods. 2017
JUN_HUMAN.H11MO.0.A	Jun	JUN	JUN_002	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	HOCOMOCO v11
AJ_JUN	Jun	JUN	JUN_001	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Jolma A et al., Nature, 2015
SMiLE_JUN_secondary	Jun	JUN	JUN_010	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Isakova A et al. Nat Methods. 2017
JUN.Me9803.1.YY2017.HT-SE2	Jun	JUN	JUN_005	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Yin Y et al., Science 2017
JUN.Ca9803.1.YY2017.HT-SE2	Jun	JUN	JUN_003	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Yin Y et al., Science 2017
SMiLE_JUNB_primary	Junb	JUNB	JUNB_006	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Isakova A et al. Nat Methods. 2017
MA1140.1.JUNB(var.2)	Junb	JUNB	JUNB_005	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	JASPAR 2018
JUNB_HUMAN.H11MO.0.A	Junb	JUNB	JUNB_001	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	HOCOMOCO v11
JUNB.Ca9801.1.YY2017.HT-SE2	Junb	JUNB	JUNB_002	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Yin Y et al., Science 2017
MA0490.1.JUNB	Junb	JUNB	JUNB_004	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	JASPAR 2014
JUNB.Me9801.1.YY2017.HT-SE2	Junb	JUNB	JUNB_003	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Yin Y et al., Science 2017
MA0491.1.JUND	Jund	JUND	JUND_006	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	JASPAR 2014
MA0492.1.JUND.var.2	Jund	JUND	JUND_007	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	JASPAR 2014
JUND.Me9802.2.YY2017.HT-SE2	Jund	JUND	JUND_005	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Yin Y et al., Science 2017
JUND.Ca9802.1.YY2017.HT-SE2	Jund	JUND	JUND_002	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Yin Y et al., Science 2017
JUND_HUMAN.H11MO.0.A	Jund	JUND	JUND_001	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	HOCOMOCO v11
JUND.Ca9802.2.YY2017.HT-SE2	Jund	JUND	JUND_003	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Yin Y et al., Science 2017
SMiLE_JUND_secondary	Jund	JUND	JUND_009	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Isakova A et al. Nat Methods. 2017
SMiLE_JUND_primary	Jund	JUND	JUND_008	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Isakova A et al. Nat Methods. 2017
JUND.Me9802.1.YY2017.HT-SE2	Jund	JUND	JUND_004	Basic.domains	Basic.leucine.zipper.factors.(bZIP)	Jun-related.factors	Jun.factors	Yin Y et al., Science 2017
KLF11.Ca9523.1.YY2017.HT-SE2	Klf11	KLF11	KLF11_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF11.Me9523.1.YY2017.HT-SE2	Klf11	KLF11	KLF11_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
MA0742.1.Klf12	Klf12	KLF12	KLF12_005	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	JASPAR 2016
KLF12.Me9527.2.YY2017.HT-SE2	Klf12	KLF12	KLF12_004	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF12.Me9527.1.YY2017.HT-SE2	Klf12	KLF12	KLF12_003	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF12_HUMAN.H11MO.0.C	Klf12	KLF12	KLF12_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	HOCOMOCO v11
KLF12.Ca9527.1.YY2017.HT-SE2	Klf12	KLF12	KLF12_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
MA0657.1.KLF13	Klf13	KLF13	KLF13_005	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	JASPAR 2016
KLF13.Ca9522.2.YY2017.HT-SE2	Klf13	KLF13	KLF13_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF13.Me9522.2.YY2017.HT-SE2	Klf13	KLF13	KLF13_004	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF13.Me9522.1.YY2017.HT-SE2	Klf13	KLF13	KLF13_003	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF13.Ca9522.1.YY2017.HT-SE2	Klf13	KLF13	KLF13_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF15_HUMAN.H11MO.0.A	Klf15	KLF15	KLF15_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	HOCOMOCO v11
KLF15.Ca9531.1.YY2017.HT-SE2	Klf15	KLF15	KLF15_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF15.Ca9531.2.YY2017.HT-SE2	Klf15	KLF15	KLF15_003	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF15.Me9531.1.YY2017.HT-SE2	Klf15	KLF15	KLF15_004	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF15.Me9531.2.YY2017.HT-SE2	Klf15	KLF15	KLF15_005	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
MA0741.1.KLF16	Klf16	KLF16	KLF16_003	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	JASPAR 2016
KLF16.Me9520.1.YY2017.HT-SE2	Klf16	KLF16	KLF16_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF16.Ca9520.1.YY2017.HT-SE2	Klf16	KLF16	KLF16_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF2.Ca9526.1.YY2017.HT-SE2	Klf2	KLF2	KLF2_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF2.Me9526.1.YY2017.HT-SE2	Klf2	KLF2	KLF2_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF6.Me9528.1.YY2017.HT-SE2	Klf6	KLF6	KLF6_003	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
KLF6_HUMAN.H11MO.0.A	Klf6	KLF6	KLF6_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	HOCOMOCO v11
KLF6.Ca9528.1.YY2017.HT-SE2	Klf6	KLF6	KLF6_002	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Yin Y et al., Science 2017
BU0039.Klf7_primary	Klf7	KLF7	KLF7_001	Zinc-coordinating.DNA-binding.domains	C2H2.zinc.finger.factors	Three-zinc.finger.Kruppel-related.factors	Kruppel-like.factors	Badis G et al., Science 2009
LEF1_HUMAN.H11MO.0.A	Lef1	LEF1	LEF1_002	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	HOCOMOCO v11
LEF1.Ca9705.1.YY2017.HT-SE2	Lef1	LEF1	LEF1_003	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Yin Y et al., Science 2017
BU0040.Lef1_primary	Lef1	LEF1	LEF1_001	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Badis G et al., Science 2009
MA0768.1.LEF1	Lef1	LEF1	LEF1_011	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	JASPAR 2016
LEF1.Me9705.4.YY2017.HT-SE2	Lef1	LEF1	LEF1_010	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Yin Y et al., Science 2017
LEF1.Me9705.2.YY2017.HT-SE2	Lef1	LEF1	LEF1_008	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Yin Y et al., Science 2017
LEF1.Ca9705.4.YY2017.HT-SE2	Lef1	LEF1	LEF1_006	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Yin Y et al., Science 2017
SMiLE_LEF1	Lef1	LEF1	LEF1_012	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Isakova A et al. Nat Methods. 2017
LEF1.Me9705.1.YY2017.HT-SE2	Lef1	LEF1	LEF1_007	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Yin Y et al., Science 2017
LEF1.Ca9705.3.YY2017.HT-SE2	Lef1	LEF1	LEF1_005	Other.all-alpha-helical.DNA-binding.domains	High-mobility.group.(HMG).domain.factors	TCF-7-related.factors	Unclassified	Yin Y et al., Science 2017
